date,text
2022-01-13,Китай обнародовал план развития цифровой экономики на 2021-2025 годы 
2022-01-13,"Язык российской дипломатии становится жестче, заявил постпред Крыма Мурадов "
2022-01-13,Кудрин заявил о потенциале для роста российской экономики 
2022-01-13,Иерей: большинство служителей Александрийской церкви хотят уйти в РПЦ 
2022-01-13,Лукашевич назвал предложения России по безопасности попыткой договориться 
2022-01-13,Как же плохо болеть: с трудом говорящая Апина пожаловалась на здоровье 
2022-01-13,Путин обсудил с президентом Узбекистана события в Казахстане 
2022-01-13,В Египте ревакцинируют работников туристической отрасли 
2022-01-13,В Благовещенске задержали подозреваемого в похищении девятилетней девочки  
2022-01-13,ОБСЕ заявила об обстреле своего беспилотника в Донбассе 
2022-01-13,"В Москве лжесиловики ограбили создателя шоу ""Куклы"", сообщил источник "
2022-01-13,Власти Кипра изменили правила въезда в страну 
2022-01-13,Торжественное заседание МПА СНГ пройдет в Алма-Ате 
2022-01-13,Проценко заявил о высокой скорости распространения омикрон-штамма 
2022-01-13,"Путин увел Россию с ""тупого"" пути развития, заявил Чубайс "
2022-01-13,В Керчи подростка задержали за ложные сообщения о нападении на школу 
2022-01-13,"Россия настроена продолжить диалог с США, заявил Песков "
2022-01-13,"Швеция и Финляндия могут быстро вступить в НАТО, утверждает Столтенберг "
2022-01-13,Новые медучреждения построят в 2022 году в Липецкой области 
2022-01-13,"Москва ожидает конкретики после переговоров России и США, заявил Песков "
2022-01-13,Путин рассказал о ситуации на рынке удобрений 
2022-01-13,"Путин из-за COVID-19 обращается к разуму россиян каждый день, заявил Песков "
2022-01-13,В Башкирии вооруженный мужчина удерживал женщину с ребенком 
2022-01-13,"Положительные нюансы не были целью переговоров с США, заявил Песков "
2022-01-13,В Якутии выявили первый случай омикрон-штамма коронавируса 
2022-01-13,Песков поздравил журналистов с Днем российской печати 
2022-01-13,Западные СМИ не увидели позитивных сигналов по итогам Совета Россия — НАТО 
2022-01-13,Шойгу доложит Путину о деятельности миротворческих сил ОДКБ в Казахстане 
2022-01-13,Володин призвал журналистов бороться за качество информации 
2022-01-13,Песков рассказал о приглашении Токаеву посетить Россию с визитом 
2022-01-13,Песков назвал возможные новые санкции США попыткой давления на Россию 
2022-01-13,"Москва пока не планирует отвечать на санкции США, заявил Песков "
2022-01-13,В Кремле назвали неудачными переговоры России и США по итогам двух раундов 
2022-01-13,"В Красноярске завели дело на мужчину, пугавшего посетителей почты автоматом "
2022-01-13,Лукашевич рассказал о теме специального заседания постсовета ОБСЕ 
2022-01-13,Полиция попросила об аресте врио тамбовского вице-губернатора Громова 
2022-01-13,Белавиа возобновит полеты в Алма-Ату с 15 января 
2022-01-13,"Гендиректором Natura Siberica стал бывший топ-менеджер АФК ""Система"" "
2022-01-13,Сотрудники МЧС из ЕАО спасли собаку со щенками от голодной смерти 
2022-01-13,Володин призвал добиться  прозрачности финансирования иностранных платформ 
2022-01-13,Греф заявил о готовности к возможным санкциям со стороны США 
2022-01-13,"Закон о QR-кодах не будет принят до 1 февраля, сообщил источник "
2022-01-13,Зась отметил моральную поддержку ОДКБ в Казахстане 
2022-01-13,В Москве за сутки госпитализировали 767 пациентов с COVID-19 
2022-01-13,"Снова на работу(( Как побороть ""постновогоднюю депрессию""? "
2022-01-13,Оперштаб назвал регионы с наименьшими темпами прироста COVID-19 за сутки 
2022-01-13,В России за сутки выписали 25 984 человека после COVID-19 
2022-01-13,Джейсон Момоа объявил о разводе с женой после 16 лет отношений 
2022-01-13,Стали известны первые подробности о Xiaomi Redmi Note 12 
2022-01-13,"За пытки в саратовской тюрьме привлекли шесть человек, заявил Бастрыкин "
2022-01-13,СМИ: в России число молодых работников уменьшилось на полмиллиона за год 
2022-01-13,"В Роспотребнадзоре прокомментировали результаты выборки ФМБА по ""омикрону"" "
2022-01-13,"В Новосибирск, где произошла утечка диметиламина, направили специалистов "
2022-01-13,В Казахстане начали расследование дела экс-главы КНБ Масимова 
2022-01-13,"Среди журналистов не должно быть иноагентов, заявил Володин "
2022-01-13,Вход в исторический центр Венеции вскоре станет платным для туристов 
2022-01-13,"В Самаре эвакуировали несколько школ из-за ""минирования"" "
2022-01-13,"Историк рассказал, как появилась традиция отмечать Старый Новый год "
2022-01-13,На станции в Новосибирске произошла утечка опасного вещества из цистерны 
2022-01-13,В Киеве возмутились отсутствием Украины на переговорах России и США 
2022-01-13,"Молдавия рассчиталась с ""Газпромом"" за газ, полученный в декабре "
2022-01-13,"Все школы Саратова эвакуировали из-за сообщений о ""минировании"" "
2022-01-13,Сенат Франции одобрил законопроект о вакцинных пропусках 
2022-01-13,Кадыров попросил ингушский народ предъявить ему обоснованные обвинения 
2022-01-13,Бочкарев: в Москве за 11 лет построили почти 800 социальных объектов 
2022-01-13,В Южной Корее заявили о способности перехватить испытанную КНДР ракету  
2022-01-13,Имя Мохамед стало самым распространенным мужским именем в Брюсселе 
2022-01-13,Экс-главу минэнерго Казахстана назначили советником президента страны 
2022-01-13,В Омске задержали подозреваемого в изнасиловании подростка 
2022-01-13,На Украине назвали мигрантов в Белоруссии биологическим оружием 
2022-01-13,"Ума Турман сыграла мать, у которой похитили сына, в новом сериале "
2022-01-13,Фанаты ДДТ собрали рекордные 25 миллионов рублей на новый альбом группы 
2022-01-13,В Ливане демонстранты заблокировали основные автомагистрали 
2022-01-13,"Эксперты рассказали, как путешественники провели новогодние выходные "
2022-01-13,"Хозяин убитых на Алтае коней заявил, что преступники могут напасть на людей "
2022-01-13,Глава МИД Литвы призвал Евросоюз дать отпор Китаю 
2022-01-13,ФНПР призвали разработать методику выдачи сертификатов по уровню антител 
2022-01-13,ЛНР обвинила украинских силовиков в попытке заглушить беспилотник ОБСЕ 
2022-01-13,Архангельские школы перевели на дистант из-за угроз минирования зданий 
2022-01-13,На центральной площади Алма-Аты сняли кордоны МВД 
2022-01-13,"Бюджет по итогам 2021 года исполнен с профицитом, заявил Мишустин "
2022-01-13,На МКС проведут более ста российских научных экспериментов 
2022-01-13,В Петербурге опрокинулась автоцистерна с дизельным топливом  
2022-01-13,В аэропорт Алма-Аты прибыл первый рейс из России 
2022-01-13,Сигналы о минировании школ в Красноярске оказались ложными 
2022-01-13,"Яценюк предупредил Зеленского, что Путин съест его на завтрак "
2022-01-13,В Югре число погибших от отравления алкоголем достигло 12 
2022-01-13,"Бастрыкин объяснил, почему первая экспертиза признала Галявиева невменяемым "
2022-01-13,Миротворцы начали передавать охраняемые объекты казахстанским силовикам 
2022-01-13,Генпрокурора Словакии жестко раскритиковали за поездку в Москву 
2022-01-13,В Алма-Ате увековечат память погибших при беспорядках силовиков 
2022-01-13,В аэропортах Москвы из-за непогоды задержали или отменили более 60 рейсов 
2022-01-13,Обвиняемый в убийстве девочки в Тюмени не причастен к другим преступлениям 
2022-01-13,В ЛНР заявили о трех обстрелах со стороны украинских силовиков за сутки 
2022-01-13,"ОСАГО может подорожать на 48%, пишут СМИ "
2022-01-13,Мали обвинила Францию в нарушении воздушного пространства 
2022-01-13,Мишустин поручил регионам нарастить тестирование из-за омикрон-штамма 
2022-01-13,Мишустин поручил оценить готовность к созданию резерва коек из-за COVID-19 
2022-01-13,В Саратовской области три человека погибли в ДТП с участием маршрутки 
2022-01-13,"В Москве продлили ""желтый"" уровень погодной опасности "
2022-01-13,Москвичам рассказали о погоде в четверг 
2022-01-13,В России пройдет единовременный учет амурского тигра 
2022-01-13,Минувшая ночь в Москве стала самой морозной в новом году 
2022-01-13,Запад отказал России в гарантиях безопасности: что дальше? 
2022-01-13,"Ударный ""Адмирал"": Россия получит новый носитель крылатых ракет "
2022-01-13,"Два города, впечатлений — миллион: что увидеть за пару дней в столицах "
2022-01-13,"Антонов объяснил, почему Вашингтон пытается давить на Москву "
2022-01-13,"Историк рассказал, почему в России два Новых года "
2022-01-13,Бастрыкин оценил проблему растущей преступности среди мигрантов 
2022-01-13,"Специалисты объяснили, почему нужно всегда проверять багаж после получения "
2022-01-13,"Россию не запугать ""калечащими"" санкциями США, заявил Антонов "
2022-01-13,"Значимость СПГ для автомобилистов в Казахстане преувеличена, заявил эксперт "
2022-01-13,"В ЕАО мужчина заказал ограбление жены, чтобы избежать развода "
2022-01-13,"В Раде заявили о ""спецоперации"" Порошенко против Зеленского "
2022-01-13,США предложили ввести санкции ООН против пяти лиц за связи с КНДР 
2022-01-13,"­Онищенко рассказал, стоит ли компаниям переводить сотрудников на удаленку "
2022-01-13,В Испании барсук раскопал клад с монетами времен Римской империи 
2022-01-13,"Число задержанных в Шымкенте превысило 3,5 тысячи человек "
2022-01-13,Бастрыкин предложил вернуть контроль за оружием в МВД 
2022-01-13,"Скатились: Spectator рассказал, как ФРГ впала в зависимость от России "
2022-01-13,"Финансист рассказал, когда лучше покупать золото вместо долларов "
2022-01-13,"Сенат США проголосует по проекту о санкциях против ""Северного потока — 2"" "
2022-01-13,Токаев: при беспорядках в Алма-Ате пострадали около тысячи полицейских 
2022-01-13,При взрыве газа в жилом доме на Сахалине пострадал один человек 
2022-01-13,В Роспотребнадзоре спрогнозировали большой рост зараженных COVID-19 
2022-01-13,Эксперты оценили потери экономики Казахстана из-за беспорядков 
2022-01-13,Генсек НАТО проинформировал ЕС об итогах переговоров с Россией 
2022-01-13,"В ФРГ назвали истинную причину задержки с запуском ""Северного потока — 2"" "
2022-01-13,"Фармаколог назвал лекарства, категорически несовместимые с алкоголем "
2022-01-13,"Блинкен заявил, что товары для ракетной программы КНДР идут из России "
2022-01-13,"Эксперты рассказали, какие пассажиры аплодируют после посадки самолета "
2022-01-13,Вучич назвал Сербию нейтральной в военном смысле страной 
2022-01-13,Белый дом обвинил Трампа в ускорении атомной программы Ирана 
2022-01-13,"Аналитик объяснил, какие вложения никогда не подведут "
2022-01-13,Старый Новый год 
2022-01-13,В Вене состоится специальное заседание постоянного совета ОБСЕ 
2022-01-13,"Страны Запада продолжат координацию по Украине, заявили в Госдепе "
2022-01-12,В Рязанской области пьяный водитель протащил полицейского несколько метров 
2022-01-12,Токаев дал восемь месяцев на восстановление Алма-Аты после беспорядков 
2022-01-12,Госдеп призвал Россию сохранять статус-кво в отношении Украины 
2022-01-12,"Госдеп заявил, что не видит признаков деэскалации вокруг Украины "
2022-01-12,"Онищенко объяснил, почему в России болеют COVID-19 реже, чем в США "
2022-01-12,"Скворцова: у 76% обследуемых в учреждениях ФМБА выявили ""омикрон"" "
2022-01-12,Главы МИД Украины и Канады обсудили комплекс мер против России 
2022-01-12,Госдеп прокомментировал проект санкций против России  
2022-01-12,Венгрия ввела государственное регулирование цен на продукты 
2022-01-12,На заседании Совета Россия — НАТО не обсуждали ситуацию в Казахстане 
2022-01-12,"Власти Москвы допустили введение новых ограничений из-за ""омикрона"" "
2022-01-12,Грушко назвал формулировку о вступлении Украины и Грузии в НАТО немыслимой 
2022-01-12,Близнецов-детенышей панды впервые представили публике в зоопарке Токио 
2022-01-12,Молдовагаз предупредил о рисках прекращения поставок газа в страну 
2022-01-12,Посольство назвало предварительную причину смерти Михаила Зеленского 
2022-01-12,"Предложения России по безопасности взаимосвязаны, заявил Грушко "
2022-01-12,Москвичам пообещали резкое потепление и метель в четверг  
2022-01-12,В Бундестаге поддержали Россию в вопросе нерасширения НАТО 
2022-01-12,Грушко назвал переговоры России и НАТО востребованными 
2022-01-12,Аэрофлот вошел в топ-3 самых пунктуальных авиакомпаний мира 
2022-01-12,Грушко заявил о фундаментальных различиях в подходах России и НАТО 
2022-01-12,"Эксперт заявил о ""странной"" тональности НАТО на переговорах с Россией "
2022-01-12,В конгрессе представили законопроект о новых санкциях против России 
2022-01-12,"Продукты в России подорожали на 10,62% в 2021 году "
2022-01-12,"Россия и НАТО должны исключить скатывание к холодной войне, заявил Грушко "
2022-01-12,"Россия готова к диалогу с НАТО по вопросу ударных вооружений, заявил Грушко "
2022-01-12,"ВОЗ заявила, что коронавирус становится эндемичным "
2022-01-12,Россия надеется получить от НАТО предложения по безопасности 
2022-01-12,"Озноб без температуры: чем может быть вызван, лечение и профилактика "
2022-01-12,"Инфляция в России составила 8,39% в 2021 году "
2022-01-12,"Россия не позволит диктовать условия присутствия при НАТО, заявили в МИД "
2022-01-12,Немецкий политолог положительно оценил заседание Совета Россия — НАТО 
2022-01-12,"НАТО воспринимает Россию как главного противника, заявил Грушко "
2022-01-12,"Израиль уточнил, какие туристы считаются вакцинированными "
2022-01-12,МО получит самую большую субсидию на школьный туризм 
2022-01-12,В России подешевело куриное мясо 
2022-01-12,"НАТО не собирается учитывать интересы других стран, заявил Грушко "
2022-01-12,"Разговор России и НАТО выявил много расхождений, заявил Грушко "
2022-01-12,"Поведение НАТО угрожает европейской безопасности, заявили в МИД  "
2022-01-12,"США и их союзники пытаются добиться тотального превосходства, заявил Грушко "
2022-01-12,Грушко: Россия обсудила с НАТО деградацию архитектуры безопасности в Европе 
2022-01-12,Минобороны призвало НАТО исключить наращивание контингентов в Европе 
2022-01-12,Президент Азербайджана дал команду минобороны прекратить огонь на границе 
2022-01-12,В Минобороны выразили надежду на конструктивный диалог с НАТО 
2022-01-12,В Минобороны назвали нерасширение НАТО ключевым вопросом 
2022-01-12,"Отношения России и НАТО находятся на критически низком уровне, заявил Фомин "
2022-01-12,Генетики опровергли одно из положений теории Дарвина 
2022-01-12,Установлен возраст древнейших останков человека 
2022-01-12,Новые люди предложили сделать ПЦР-тесты бесплатными 
2022-01-12,Друзья и коллеги соболезнуют близким Михаила Зеленского 
2022-01-12,"Google, WhatsApp и Facebook оплатили штрафы на 22 миллиона рублей "
2022-01-12,Шерман: Россия подробно изложила свое видение европейской безопасности 
2022-01-12,"Премьер Молдавии рассказала о переговорах с ""Газпромом"" "
2022-01-12,Booking ввела новые ограничения для отелей Крыма 
2022-01-12,СК предъявил обвинение задержанным по делу об убийстве девочки в Костроме 
2022-01-12,"Аноним, назвавшийся Навальным, ""заминировал"" офисы ""ВКонтакте"" и ""Яндекса"" "
2022-01-12,В Крыму мужчина обстрелял больницу из-за запрета проведать пациента 
2022-01-12,В Западно-Казахстанской области отменят ЧП 
2022-01-12,Посол Казахстана в Баку: люди из Афганистана могли участвовать в погромах 
2022-01-12,"Ты мелочная: Билан пристыдил Коку за видео с ""нетрезвой"" Бузовой "
2022-01-12,США и НАТО пригрозили России последствиями при эскалации на Украине 
2022-01-12,"НАТО не откажется от политики открытых дверей, заявила Шерман "
2022-01-12,В Астрахани у двух детей выявили омикрон-штамм коронавируса 
2022-01-12,Шерман назвала НАТО исключительно оборонительным альянсом 
2022-01-12,"Тунис вводит комендантский час из-за распространения ""омикрона"" "
2022-01-12,Главы МИД Украины и Нидерландов обсудили сдерживание России 
2022-01-12,The Weeknd попал на хоррор-дискотеку в  новом клипе 
2022-01-12,Почему казахстанскому министру закрыт въезд в Россию 
2022-01-12,Власти опровергли информацию об отсутствии отопления в домах на юге Москвы 
2022-01-12,Лолита показала исхудавшее тело в купальнике 
2022-01-12,"Одна из девушек, куривших вейп на Алтае, находится в реанимации "
2022-01-12,Токаев предложил учредить институт спецпредставителя генсека ОДКБ 
2022-01-12,"Гарантии безопасности НАТО не работают для Украины, заявил Столтенберг "
2022-01-12,"Советник Зеленского пожаловался на ""невменяемого"" президента США "
2022-01-12,НАТО отказалась обсуждать с Россией вопрос членства Украины 
2022-01-12,В НАТО заявили о готовности заново открыть представительство в Москве 
2022-01-12,"НАТО усилит присутствие на востоке в случае эскалации, заявил генсек "
2022-01-12,Онлайн-конференция о подготовке российских биатлонистов к Олимпиаде 
2022-01-12,"В НАТО не считают, что совместные учения с Украиной ведут к эскалации "
2022-01-12,"В Москве стартовали съемки нового сезона сериала ""ИП Пирогова"" "
2022-01-12,"Украина имеет право на самооборону и не угрожает России, заявил Столтенберг "
2022-01-12,РПЦ не намерена отнимать приходы у Александрийского патриархата в Африке 
2022-01-12,"В РПЦ призвали договориться о ""правилах поведения"" в православном мире "
2022-01-12,"Россия не может запретить Украине вступить в НАТО, считает Столтенберг "
2022-01-12,Столтенберг заявил о необходимости деэскалации в Европе 
2022-01-12,"Россия и НАТО подтвердили намерение продолжать диалог, сообщил Столтенберг "
2022-01-12,"НАТО нацелена на прогресс в отношениях с Россией, заявил Столтенберг "
2022-01-12,В НАТО заявили о необходимости усовершенствовать каналы связи с Россией 
2022-01-12,"Между НАТО и Россией существуют серьезные разногласия, заявил Столтенберг "
2022-01-12,Генсек НАТО назвал переговоры с Россией непростыми 
2022-01-12,Вирусолог назвал сроки новой волны коронавируса в России 
2022-01-12,В Молдавии назначили нового посла в России 
2022-01-12,"В Мордовии суд арестовал учителя, ранившего директора школы и ее мужа "
2022-01-12,В Липецке столкнулись 19 автомобилей 
2022-01-12,В миссии США заявили о готовности НАТО к диалогу и дипломатии 
2022-01-12,В Туле водитель внедорожника заблокировал скорой выезд из двора 
2022-01-12,В России могут упростить процедуру получения гражданства 
2022-01-12,"В Москве до 30% циркулирующих штаммов коронавируса приходится на ""омикрон"" "
2022-01-12,"Замгоссекретаря США заявила, что у каждой страны есть право на выбор пути "
2022-01-12,Внеочередное заседание Совета министров обороны ОДКБ состоится в четверг 
2022-01-12,В Костроме призвали скорее принять закон о пожизненном сроке для педофилов 
2022-01-12,МВД Германии обсуждает с партнерами из ЕС ситуацию с Telegram 
2022-01-12,Украинский политик ответил на сообщение о своей смерти российской песней 
2022-01-12,В ДНР заявили о гранатометном обстреле села украинскими силовиками  
2022-01-12,В Подмосковье похитили волоколамского депутата 
2022-01-12,"Казахстан обоснованно обратился за помощью в ОДКБ, заявил посол республики "
2022-01-12,"В старом выступлении Зеленского нашли ""пророчество"" об Украине "
2022-01-12,"В Минпросвещения опровергли сотрудничество школ с ""Мемориалом""* "
2022-01-12,Джонсон извинился за вечеринки на Даунинг-стрит во время локдауна 
2022-01-12,"Суд оштрафовал экс-главреда ""Муз-ТВ"" Разыграева "
2022-01-12,Черногория снова открывает въезд для непривитых туристов 
2022-01-12,В Москве объявили желтый уровень погодной опасности 
2022-01-12,Президент Казахстана встретился в Алма-Ате с семьями погибших силовиков 
2022-01-12,Лавров обсудил с главой МИД Греции переговоры по гарантиям безопасности 
2022-01-12,Глава Мининформа Казахстана ответил на обвинения Примакова в русофобии 
2022-01-12,"В Москве вынесли приговор мужчине, бросившему файер в полицейских "
2022-01-12,"Победитель ""Ледникового периода"" Федотов впервые стал отцом "
2022-01-12,В Якутии нашли закопанную в землю машину с двумя телами внутри 
2022-01-12,Верховный суд не отменил штраф владелице магазина за отсутствие маски 
2022-01-12,Мэр Алма-Аты рассказал Токаеву о восстановлении жизнедеятельности города 
2022-01-12,Два американских советника начали постоянную работу в Минобороны Украины 
2022-01-12,"Молдавия попросит ""Газпром"" об отсрочке оплаты до конца января "
2022-01-12,Песков ответил на вопрос о контактах Путина и Назарбаева 
2022-01-12,Правительство Украины ввело госрегулирование на некоторые продукты 
2022-01-12,На Украине заявили об отсутствии провокаций со стороны России на границе 
2022-01-12,ГД намерена оперативно рассмотреть закон об индексации пенсий выше инфляции 
2022-01-12,В Госдуме заявили о необходимости ужесточать требования к продаже вейпов 
2022-01-12,В Госдуме предложили уравнять требования к продаже вейпов и табака 
2022-01-12,Пиар-агент Канье Уэста опроверг планы рэпера встретиться с Путиным 
2022-01-12,Продажи обновленной Lada Vesta начнутся к середине 2022 года 
2022-01-12,В Совфеде оценили идею отменить НДФЛ для малообеспеченных россиян 
2022-01-12,Жукова. Совершенно зря забытый талант 
2022-01-12,Что здесь происходит? Американцев поразило видео с русским медведем Яшей 
2022-01-12,"Вывод миротворцев ОДКБ из Казахстана начнется в четверг, заявил Токаев "
2022-01-12,В Кремле назвали последствия кризиса в мировой экономике тревожными 
2022-01-12,Китай на 169% нарастил продажи авто на новых источниках энергии 
2022-01-12,Крупнейший КПП на границе Россия-Китай восстановит работу к 15 января 
2022-01-12,"Средства на индексацию пенсий в ПФР имеются, сообщил депутат Госдумы "
2022-01-12,Музыкальный руководитель ГАБТа назвал Зеленского светлым и ярким человеком 
2022-01-12,Василий Пушков: основные положения договора с КНР не устарели 
2022-01-12,В Кремле прокомментировали заявления США в адрес России на фоне переговоров 
2022-01-12,Алексей Савицкий: товарооборот с КНР в 2022 году может вырасти на 12-18% 
2022-01-12,В Кремле назвали пребывание миротворцев в Казахстане вопросом ОДКБ 
2022-01-12,В Кремле выразили надежду на сохранение диалога с руководством Германии 
2022-01-12,"Прокуратура выявляет более четырех миллионов нарушений в год, заявил Путин "
2022-01-12,"Россия не ведет переговоры с США с позиции силы, заявил Песков "
2022-01-12,В Кремле опровергли сообщения о планах ввести QR-коды на транспорте 
2022-01-12,В Кремле ответили на вопрос о возможности вступления Финляндии в НАТО 
2022-01-12,В Windows 11 обнаружена секретная возможность 
2022-01-12,"Сериал ""Великая"" продлили еще на один сезон "
2022-01-12,"Деятельность прокуроров стала более открытой и наступательной, заявил Путин "
2022-01-12,Путин отметил важность сохранения широких надзорных функций прокуратуры 
2022-01-12,"Судья, принявшая решение по делу Порошенко, попала в базу ""Миротворца"" "
2022-01-12,В Рязанской области у военного выявили омикрон-штамм 
2022-01-12,Ленобласть обновляет автобусный парк 
2022-01-12,Пьяная жительница Красноярска за рулем BMW сбила ребенка на тротуаре 
2022-01-12,Турчак предложил ввести нулевой размер платы за газ для Вечных огней 
2022-01-12,Путин отметил вклад прокуратуры в развитие судебной системы 
2022-01-12,Китай призвал США немедленно закрыть тюрьму в Гуантанамо  
2022-01-12,На Сахалине подросток пострадал от взрыва пиротехники 
2022-01-12,В аэропорту Минска задержали экс-главу администрации Ставрополя 
2022-01-12,"Первый канал оспорил компенсацию Лозе за ""испорченную"" песню ""Плот"" "
2022-01-12,"Самолет, в котором сработала сигнализация шасси, сел в Екатеринбурге "
2022-01-12,Показан смартфон с операционной системой Linux 
2022-01-12,Ле Пен выступила за переориентацию НАТО на борьбу с исламистами 
2022-01-12,"Путин призвал поддержать семьи шахтеров, погибших на ""Листвяжной"" "
2022-01-12,Под наблюдением врачей находятся около 470 тысяч пациентов с COVID-19 
2022-01-12,Семья петербуржцев подралась с охранником ТРЦ из-за QR-кода 
2022-01-12,Боррель призвал вернуться к общим принципам архитектуры безопасности 
2022-01-12,В Нижнем Новгороде задержали предполагаемого убийцу депутата 
2022-01-12,В Брюсселе началось заседание Совета Россия — НАТО 
2022-01-12,"Уровень газификации в России по итогам 2021 года достиг 72%, заявил Новак "
2022-01-12,"Позиции России и Запада далеки друг от друга, считает глава дипломатии ЕС "
2022-01-12,Российская делегация прибыла к штаб-квартире НАТО 
2022-01-12,Путин предложил проиндексировать пенсии выше инфляции 
2022-01-12,Аксенов предложил Украине переименовать ЕС в Священную Римскую империю 
2022-01-12,Путин поговорил по телефону с Пашиняном 
2022-01-12,Москвичам рассказали о погоде в выходные 
2022-01-12,В Липецкой области в 2022 году отремонтируют три плотины 
2022-01-12,В России выявили 698 случаев заражения омикрон-штаммом 
2022-01-12,"Для подготовки к новому витку пандемии есть пара недель, заявил Путин  "
2022-01-12,Голикова рассказала об отработке дополнительных мер по COVID-19 
2022-01-12,Цена нефти марки Brent превысила 84 доллара за баррель 
2022-01-12,Онлайн-конференция 1-го зампреда Комитета ГД по экологии В. Бурматова 
2022-01-12,Голикова заявила о снижении уровня коллективного иммунитета в 12 регионах 
2022-01-12,"Троих кировчан, похитивших сверстника за долги, будут судить "
2022-01-12,В регионы планируют поставить три миллиона тест-систем на COVID-19 
2022-01-12,Россия планирует провести около 30 космических пусков в 2022 году 
2022-01-12,"Россия находится в преддверии новых вспышек COVID-19, заявил Путин "
2022-01-12,"Уровень тестирования на COVID-19 снизился в 66 регионах, заявила Голикова "
2022-01-12,В Архангельской области супругов обвинили в истязании шестилетнего сына 
2022-01-12,Глава СЖР выразил соболезнования из-за смерти Михаила Зеленского 
2022-01-12,Аэропорт Алма-Аты возобновит работу 13 января 
2022-01-12,В Москве на аппаратах ИВЛ из-за COVID-19 находятся 500 человек 
2022-01-12,"Депутат предложил увеличить время остановки под знаком ""Стоянка запрещена"" "
2022-01-12,Оперштаб назвал регионы с наименьшими темпами прироста COVID-19 за сутки 
2022-01-12,В России за сутки от COVID-19 умерли 745 человек 
2022-01-12,"Украину сравнили с ""камешком в туфле Путина"" "
2022-01-12,Мишустин отметил вклад прокуроров в совершенствование законодательства 
2022-01-12,"Президент Казахстана прибыл в Алма-Ату, сообщают СМИ "
2022-01-12,Около 80 американцев не могут покинуть Афганистан 
2022-01-12,Аэропорт Алма-Аты будет закрыт до окончания режима ЧП 
2022-01-12,Константинопольский патриархат осудил действия РПЦ в Африке 
2022-01-12,"Потерявшая в ""Зимней вишне"" двух дочерей женщина вновь стала мамой "
2022-01-12,В Красноярском крае завели дело после смертельного ДТП с автобусом 
2022-01-12,В Алма-Ате возобновили работу банкоматы 
2022-01-12,Елена Проклова рассказала о своем состоянии после инсульта 
2022-01-12,Власти Подмосковья выразили соболезнования близким журналиста Зеленского 
2022-01-12,"Более 240 беженцев убили на границе, заявил беглый польский солдат "
