date,text
2022-12-20,При обстреле Шебекино пострадал мирный житель 
2022-12-20,Пьяная москвичка сбросила собаку с пятого этажа 
2022-12-20,Итоги года в российской экономике: апокалипсис не сегодня 
2022-12-20,Госдума рассмотрит проект о биометрических данных в III чтении 21 декабря 
2022-12-20,ГД приняла во II чтении проект о запрете принудительного сбора биометрии 
2022-12-20,"Киев получит еще несколько тысяч антенн Starlink, заявил министр Федоров "
2022-12-20,В Тюмени девушку оштрафовали за двусмысленную фразу об армии 
2022-12-20,Суд оштрафовал РЖД за бревна-подпорки под мостом в Перми 
2022-12-20,Оборонные расходы США в 2023 году вырастут почти на десять процентов 
2022-12-20,Яндекс.Маркет запустил продажи собственного бренда электроники 
2022-12-20,Премьер Белоруссии рассказал о ценах на российский газ в 2023 году 
2022-12-20,ВСУ обстреляли Горловку и Каштановое 
2022-12-20,Становятся холопами: Галанин осудил сбежавших за границу артистов 
2022-12-20,Патрулирование лесопарков усилено в Москве для предотвращения вырубки елей 
2022-12-20,"Луценко: вологодская ""программа переселения"" позволит построить десятки МКД "
2022-12-20,В Подмосковье за сутки госпитализировали 32 человека с COVID-19 
2022-12-20,В Москве за сутки госпитализировали 172 пациента с COVID-19 
2022-12-20,В России за сутки госпитализировали 1564 пациента с COVID-19 
2022-12-20,"Космонавт Прокопьев рассказал о ситуации на корабле ""Союз МС-22"" "
2022-12-20,Эксперт назвал разногласия в ЕС по потолку цен на газ техническим вопросом 
2022-12-20,ОДКБ не считает своей ответственностью проблему Лачинского коридора 
2022-12-20,В Иркутской области 142 объекта остались без тепла из-за аварии 
2022-12-20,Крымский мост временно закроют для автотранспорта 21 декабря 
2022-12-20,"Бутербродекс в первой половине декабря снизился на 2,3 пункта "
2022-12-20,"Гендиректор Большого театра получил почетную премию ""Хрустальная Турандот"" "
2022-12-20,"В ""Яндекс Еде"" опровергли сообщения о забастовке курьеров "
2022-12-20,"Американский полковник указал на деталь, знаменующую провал США на Украине "
2022-12-20,Курс доллара превысил 69 рублей впервые с 11 мая 
2022-12-20,Украинские войска обстреляли Майорск и Жованку в ДНР 
2022-12-20,"Власти Египта рассказали, как будут поддерживать въездной туризм "
2022-12-20,Бизнес ожидает упрощения получения поддержки после ввода цифрового профиля 
2022-12-20,Школы в Новом Уренгое и Надымском районе Ямала перевели на дистант 
2022-12-20,"Отношения России и Аргентины выстояли, заявил посол в Буэнос-Айресе "
2022-12-20,Итоги года в электроэнергетике Евросоюза 
2022-12-20,В ДТП в Омской области погибла пенсионерка 
2022-12-20,Из-за обстрелов ВСУ временно перекрыли трассу Горловка — Ясиноватая 
2022-12-20,Украинские войска обстреляли Ясиноватую в ДНР 
2022-12-20,Эксперт спрогнозировал совершенствование ракет в КНДР 
2022-12-20,"Ватикан в 1941 году распространял фейки об СССР, заявили в СВР "
2022-12-20,Раввин Борода: на горестное событие надо отвечать благими поступками 
2022-12-20,Процесс пошел: Россия и Индия создадут независимый танкерный флот 
2022-12-20,Это бездонная яма. С какой проблемой столкнулись в НАТО 
2022-12-20,"Лукашенко поблагодарил КГБ за противодействие ""разрушению"" страны "
2022-12-20,В Горловке в результате обстрела со стороны ВСУ поврежден детский сад 
2022-12-20,Twitter начал помечать аккаунты компаний и связанные с ними профили 
2022-12-20,Украинские войска ночью обстреляли Горловку и Макеевку 
2022-12-20,"В СВР рассказали, как Британия и Франция хотели ударить по СССР в 1940 году "
2022-12-20,"Генсек ОДКБ заявил, что принятие новых стран в организацию не обсуждается "
2022-12-20,"В МИД заявили, что ЕС скрывает причастность к преступлениям на Украине "
2022-12-20,"В СВР рассказали, как США спонсировали гитлеровский режим "
2022-12-20,Маск пообещал внести изменения при голосовании в опросах Twitter 
2022-12-20,СМИ: кинопродюсера Вайнштейна признали виновным еще в одном изнасиловании 
2022-12-20,"Киберспециалист раскрыл, как мошенники обводят вокруг пальца любого "
2022-12-20,В России нашли способ выращивать недорогие и вкусные овощи круглый год 
2022-12-20,Постпред Ирана ответил на обвинения в передаче дронов России 
2022-12-20,"Россиянам объяснили, как изменятся выплаты по больничному с 1 января "
2022-12-20,"В России запустили тревел-шоу ""Музейные маршруты"" "
2022-12-20,Лукашенко проводил Путина в аэропорту Минска после завершения визита 
2022-12-20,В Chevron заявили о планах сохранить прокачку нефти через территорию России 
2022-12-20,Бойцы ЗВО и корреспондент РИА Новости попали под обстрел в Донбассе 
2022-12-20,"Путин заявил, что спецслужбы должны усилить работу по ключевым направлениям "
2022-12-20,Путин призвал спецслужбы реагировать на национализм и призывы к насилию 
2022-12-20,Путин назвал обстановку в новых регионах России крайне сложной 
2022-12-19,Вена воздержалась при голосовании по механизму корректировки цен на газ 
2022-12-19,Мэр Донецка сообщил о попадании снарядов ВСУ в корпус больницы и детсад 
2022-12-19,Конгрессмены призвали предъявить Трампу обвинения из-за штурма Капитолия 
2022-12-19,Лукашенко оценил новые возможности Москвы и Минска в условиях санкций 
2022-12-19,Украинские войска обстреляли район Калининской больницы в Донецке 
2022-12-19,"Минск и Москва справляются с экономическими вызовами, заявил Лукашенко "
2022-12-19,"Никто не сможет вбить клин между Минском и Москвой, заявил Лукашенко "
2022-12-19,Генсек ООН выступил за экспорт российского аммиака через украинские порты 
2022-12-19,Путин поручил продолжить работу по оценке действий нацистов в годы войны 
2022-12-19,Путин счел возможным готовить самолеты Белоруссии с ядерными боезарядами 
2022-12-19,Путин объяснил причину частых встреч с Лукашенко 
2022-12-19,Путин и Лукашенко оценили итоги переговоров в Минске 
2022-12-19,"Россия и Белоруссия углубляют экономическую интеграцию, заявил Путин "
2022-12-19,"В Белоруссии поставили на боевое дежурство С-400 и ""Искандер"" "
2022-12-19,Путин и Лукашенко обсудили создание единого оборонного пространства 
2022-12-19,"Путин рассказал о темах, затронутых на переговорах с Лукашенко "
2022-12-19,Путин назвал переговоры с Лукашенко своевременными 
2022-12-19,Лавров назвал один из главных итогов года 
2022-12-19,"Российско-белорусские переговоры прошли результативно, отметил Путин "
2022-12-19,Песков отреагировал на слова Залужного о возможной операции Москвы и Минска 
2022-12-19,Зеленский призвал Эстонию увеличить поставки на Украину артснарядов 
2022-12-19,МИД: Киев использовал шведские гаубицы при обстреле больницы в Донецке 
2022-12-19,В России введут ограничения на удаленную работу налоговых нерезидентов 
2022-12-19,Лавров отметил необходимость спецоперации на Украине 
2022-12-19,"Конкурс Самарского университета стал лауреатом ""Премии Больших перемен"" "
2022-12-19,В Минске завершились переговоры Путина и Лукашенко в расширенном составе 
2022-12-19,"Жители МО могут получить землю по программе ""Подмосковные 10 гектаров"" "
2022-12-19,Волочкова раскрыла детали будущей свадьбы 
2022-12-19,В Донбассе наградили бойцов ВДВ 
2022-12-19,Мальтийский министр подтвердила достижение компромисса по лимиту цен на газ 
2022-12-19,Сочинские пляжи открыты для отдыхающих в непогоду 
2022-12-19,Страны ЕС договорились о потолке цен на газ 
2022-12-19,Украинские войска выпустили по Донецку шесть снарядов натовского калибра 
2022-12-19,Возвращай!: Григорьев-Апполонов захотел забрать сына у бывшей жены 
2022-12-19,Правительство скорректирует стратегию развития агропромышленного комплекса 
2022-12-19,МИД решает проблему с полетами российских самолетов через Иорданию 
2022-12-19,Заммэра Ефимов: Москва поддерживает производителей высокотеха 
2022-12-19,Гладков вручил награды белгородским энергетикам 
2022-12-19,"Эксперты объяснили, как туристы смогут путешествовать без виз и паспортов "
2022-12-19,Глава Смоленщины встретился с участниками лагеря для подготовки волонтеров  
2022-12-19,"Минск и Москва предотвратили санкционные издержки, заявил Лукашенко "
2022-12-19,ВСУ выпустили по Донецку и Макеевке семь снарядов натовского калибра 
2022-12-19,СК завел дело после обстрела ВСУ поселка в Белгородской области 
2022-12-19,"В США раскрыли уязвимое место Patriot, по которому сразу ударит Россия "
2022-12-19,"Путин рассказал, как решаются экономические вопросы с Белоруссией "
2022-12-19,На Крымскому мосту возобновили автомобильное движение  
2022-12-19,Главы Минобороны Белоруссии и России обсудили укрепление обороноспособности 
2022-12-19,Лукашенко заявил об укреплении связей Москвы и Минска 
2022-12-19,"Запад ускорит разработки генетического оружия, считает Нарышкин "
2022-12-19,Франция вышла из договора к Энергетической хартии 
2022-12-19,В Ростове-на-Дону отремонтируют исторические мозаики в подземных переходах 
2022-12-19,Верховный суд Башкирии не отменил Шевчуку штраф за дискредитацию ВС 
2022-12-19,"Корабль на замену ""Союз МС-22"" могут подготовить к 19 февраля "
2022-12-19,Горячую линию для юрпомощи бизнесменам запустят в Подмосковье в 2023 году 
2022-12-19,СМИ: США восстанавливают базу в Гренландии ради соперничества с Россией 
2022-12-19,Мосгорсуд отказался освободить блогера по делу о вымогательстве у Чемезова 
2022-12-19,Путин подписал распоряжение о дополнительных мерах соцподдержки военных 
2022-12-19,В Москве водитель каршеринга насмерть задавил пенсионерку 
2022-12-19,СМИ: Норвегия почти прекратила выдавать визы россиянам 
2022-12-19,Правительство Самарской области рассказало об индустриальных парках 
2022-12-19,Курс доллара поднялся выше 68 рублей 
2022-12-19,Украинские войска обстреляли Макеевку 
2022-12-19,Шапша поручил провести комплексную реабилитацию участников спецоперации 
2022-12-19,В Архангельской области модернизируют сеть центров занятости населения 
2022-12-19,Застрявших в Перу туристов эвакуировали по железной дороге 
2022-12-19,Путин прибыл в Минск 
2022-12-19,Девять стран ЕС выступили против потолка цен на газ 
2022-12-19,В Калининградской области более 300 фур стоят в очереди на границе с Литвой 
2022-12-19,"Путин вручит Пушилину и Пасечнику ордена ""За заслуги перед Отечеством""  "
2022-12-19,Объем торговли между Приамурьем и Китаем вырос почти вдвое в текущем году 
2022-12-19,Володин: заседание Совета ПС России и Белоруссии пройдет в феврале 
2022-12-19,В деревне Простоквашино устроят женский лыжный забег 
2022-12-19,Установленная мощность возобновляемых источников энергии КНР выросла на 8% 
2022-12-19,Песков переадресовал в Минобороны вопрос о двухгодичной военной службе 
2022-12-19,В Кремле рассказали о работе над ответом на потолок цен на нефть 
2022-12-19,Лавров обсудил с новым главой МИД Белоруссии украинский кризис 
2022-12-19,С сына Бари Алибасова взыскали восемь миллионов рублей 
2022-12-19,Путин подписал закон о продлении сроков переноса останков погибших в войну 
2022-12-19,Безработным предпенсионного возраста уравняют пособия 
2022-12-19,ОДКБ не планирует наращивать силы в зоне конфликта Армении и Азербайджана 
2022-12-19,Фонд кино будет искать талантливых сценаристов и платить им стипендию  
2022-12-19,Сергей Шойгу прибыл в Минск 
2022-12-19,"Тульская область вошла в туртур выходного дня ""Миссия выполнима"" "
2022-12-19,СМИ: Зеленский нежеланием вести переговоры испытывает терпение Европы 
2022-12-19,"Кибовский: Несколько человек создали мнение, что в культуре одни предатели  "
2022-12-19,"Дочь солиста ""На-На"" пришла в сознание  "
2022-12-19,ВС России уничтожили до 80 боевиков ВСУ на Южнодонецком направлении 
2022-12-19,Минобороны рассказало о потерях ВСУ на Красно-Лиманском направлении  
2022-12-19,Пушилин заявил об отсутствии в ДНР долгов перед пенсионерами 
2022-12-19,Объем параллельного импорта в Россию превысил 20 миллиардов долларов 
2022-12-19,В Астрахани расследуют ситуацию с найденными на скотомогильнике собаками 
2022-12-19,"В Ростове-на-Дону загорелись два частных дома, погиб человек "
2022-12-19,Володин предложил подумать о выделении средств на сохранение мемориалов 
2022-12-19,Минцифры предложило дать заказчикам право покупать российское ПО без торгов 
2022-12-19,Городские службы Москвы продолжают ликвидацию последствий мощного снегопада 
2022-12-19,Путин подписал закон о договоре с ОАЭ по космосу 
2022-12-19,Моор рассказал о строительстве детсадов и школы в новом микрорайоне Тюмени 
2022-12-19,Путин подписал закон о соглашении с Индией по космосу 
2022-12-19,Шеф польской полиции прокомментировал ситуацию с подаренным гранатометом 
2022-12-19,В Афганистане выросло число погибших при возгорании автоцистерны 
2022-12-19,Отсрочку возврата средств за отмену туров продлили на год 
2022-12-19,Это вам не Евровидение: Украину высмеяли за обиду на ФИФА 
2022-12-19,Итоги года: аномальные сценарии газового рынка Европы 
2022-12-19,"Пресс-конференция о премьере в ""Современнике"" спектакля ""Огниво"" "
2022-12-19,"Казалось, задохнусь: шоу ""Маска. Танцы"" покинул Макаров в костюме Пугала "
2022-12-19,Доля трафика VPN-сервисов в России вернулась на уровень марта-апреля 
2022-12-19,"МИД готовит доклад о нарушениях прав, в том числе русскоязычных граждан "
2022-12-19,В Луганск пытались ввезти елочные игрушки с призывами убивать русских 
2022-12-19,"Путин подписал закон, обеспечивающий страховую поддержку зерновой сделки "
2022-12-19,"Пользователи ВКонтакте рассказали, сколько потратят на новогодний стол "
2022-12-19,Воздушную тревогу объявили в восточных регионах Украины 
2022-12-19,Пресс-конференция председателя Комитета СФ по соцполитике И. Святенко 
2022-12-19,Губернатор Приамурья рассказал о ремонте в областной больнице 
2022-12-19,Липецкая область получила 12 новых автомобилей скорой помощи 
2022-12-19,Алексей Еремеев: Якутия заинтересована в принятии закона о северном завозе 
2022-12-19,"ЕС может установить лимит цены на газ на уровне 188 евро, заявила министр "
2022-12-19,В Уфе рассмотрят жалобу Шевчука на штраф за дискредитацию армии 
2022-12-19,В России за сутки госпитализировали 573 пациента с COVID-19 
2022-12-19,Украинские войска выпустили по Донецку еще семь снарядов 
2022-12-19,Белоруссия и РФ на форуме СГ согласуют общие подходы к исторической памяти 
2022-12-19,"Илья Бачурин: санкции создали ""Москонцерту"" новые возможности "
2022-12-19,Приморские врачи спасли трех человек на рейсе из Москвы 
2022-12-19,"Альфа-Банк и кадровый сервис ""Эйч"" запустили онлайн-школу ""софт-скилов"" "
2022-12-19,"Британских боеприпасов хватит Украине на месяц, считает эксперт "
2022-12-19,В Китае на Центральном совещании намечен экономический план на 2023 год 
2022-12-19,Более десяти самолетов не смогли вылететь из аэропорта Челябинска 
2022-12-19,В Кузбассе два жителя Новосибирской области попали под поезд 
2022-12-19,Бочкарев: для МЦД-5 потребуются подземные работы в центре Москвы 
2022-12-19,Итоги года в политике 
2022-12-19,"ВСУ за сутки потеряли в ЛНР до 75 человек, танк и пять БТР "
2022-12-19,ВСУ обстреляли Харцызск в ДНР из РСЗО HIMARS 
2022-12-19,Пентесты: кому и зачем? 
2022-12-19,Вертолет Ми-8 совершил аварийную посадку в Магаданской области 
2022-12-19,Читателей DM возмутило содержание обращения Зеленского для ЧМ по футболу 
2022-12-19,Число раненных при обстреле Белгорода выросло до десяти человек 
2022-12-19,Снегопады в Москве повторили рекорд 1941 года 
2022-12-19,Байден пока не намерен посещать Киев из соображений безопасности 
2022-12-19,СМИ: в России появится подконтрольный государству разработчик видеоигр 
2022-12-19,"Греция и Турция провели тайные переговоры в Брюсселе, сообщили СМИ "
2022-12-19,В Канаде пять человек погибли при стрельбе в жилом доме 
2022-12-19,В Одессе сообщили об аварийных отключениях света 
2022-12-19,Украинские войска обстреляли два района Донецка 
2022-12-19,АвтоВАЗ планирует возобновить производство Lada Largus в сентябре 
2022-12-19,"Жители Германии признались, что достигли предела в экономии отопления "
2022-12-19,"Илон Маск расшатывает ""цифровой концлагерь"". Китай помогает "
2022-12-19,Передайте маме и папе... О чем рассказали российские солдаты в письмах 
2022-12-19,Чудо природы на Русском Севере: огромный спрос на туры за полярным сиянием 
2022-12-19,Состояние спасенного в ЕАО тигренка с истощением ухудшилось 
2022-12-19,В МИД предупредили о последствиях ценового потолка на газ 
2022-12-19,Овчинский: в Москве создали сверхмощный прибор для СВЧ-оборудования 
2022-12-19,В России создали адаптивную технологию мониторинга крупных территорий 
2022-12-19,КНДР подтвердила нормальную работу разрабатываемого спутника 
2022-12-19,Оператор маркировки сообщил об отсутствии дефицита антибиотиков в России 
2022-12-19,Украинские войска обстреляли Новоселовку из РСЗО HIMARS 
2022-12-19,"NASA показало, как Украина осталась без света после российских ударов "
2022-12-19,"Россиянам объяснили, за что их могут оштрафовать в новогоднюю ночь "
2022-12-19,В Киеве и еще семи областях Украины объявили воздушную тревогу 
2022-12-19,"Маск запустил опрос о том, уйти ли ему с поста главы Twitter "
2022-12-19,СМИ: Байден оскорбил целую нацию 
2022-12-19,День российской военной контрразведки 
2022-12-19,"Аналитик рассказал, почему доллар обречен на рост в 2023 году "
2022-12-19,Движение автомобилей по Крымскому мосту приостановят в понедельник 
2022-12-19,"СМИ: КНДР заявила об испытании, связанном с разведывательным спутником "
2022-12-19,Названы регионы — лидеры по доступности автомобилей в России 
2022-12-18,В Краснодаре ликвидировали открытое горение в трехэтажном здании 
2022-12-18,В Саратовской области трое детей и двое взрослых отравились угарным газом 
2022-12-18,"Женщина рассказала, как спасала дочь во время обстрела больницы в Донецке "
2022-12-18,"Умер мужчина, получивший тяжелые ранения при обстреле больницы в Донецке "
2022-12-18,"В Минске заявили, что вооруженные силы находятся в постоянной готовности "
2022-12-18,Боевики захватили контртеррористический центр в Пакистане 
2022-12-18,"Спецоперация, 18 декабря: ВС России взяли под контроль Яковлевку в ДНР "
2022-12-18,Bloomberg оценил потери Европы от энергокризиса 
2022-12-18,"Больница в Донецке попала под обстрел ВСУ, умер один пациент "
2022-12-18,Командир спецназа сообщил о столкновениях с ДРГ на Запорожском направлении 
2022-12-18,"В Саратове внедорожник съехал в кювет, пострадали четыре человека "
2022-12-18,В Приангарье произошло возгорание на нефтегазоконденсатном месторождении 
2022-12-18,При обстреле агрофермы в ДНР уничтожены ангары с запасами зерна 
2022-12-18,"Украинские войска снова обстреляли центр Донецка из ""Градов"" "
2022-12-18,Со дна озера в Швейцарии украли 230 литров джина 
2022-12-18,Украинские войска обстреляли Ясиноватую и Макеевку 
2022-12-18,В Саратове на голову школьника упал обломок кирпича с козырька дома 
2022-12-18,Украинские войска выпустили по Донецку 11 ракет из РСЗО 
2022-12-18,Контингент НАТО усилил охрану КПП на севере Косово 
2022-12-18,"Во Франции энергетическое соглашение ЕС назвали ""экономическим суицидом"" "
2022-12-18,Захарова связала обострение в Косово с саммитом ЕС в Албании 
2022-12-18,"Украинские войска выпустили по центру Донецка десять снарядов из ""Града"" "
2022-12-18,IDNES: на Украине испугались Макрона 
2022-12-18,В Москве крыши жилых домов чистят от снега весь световой день 
2022-12-18,"Спецназ ""Ахмат"" уничтожил опорный пункт ВСУ на Соледарском направлении "
2022-12-18,Украинские войска за два часа четыре раза обстреляли Донецк 
2022-12-18,В Ростовской области нашли тело мужчины с огнестрельным ранением 
2022-12-18,При столкновении легковушки с грузовиком в Оренбуржье погибли люди 
2022-12-18,ВС России поразили пункт управления украинской бригады теробороны в ДНР 
2022-12-18,Российские войска уничтожили в ДНР ремонтно-эвакуационную группу противника 
2022-12-18,ВС России пресекли попытки разведки ВСУ на Краснолиманском направлении 
2022-12-18,Умер бывший начальник Генштаба СССР Михаил Моисеев 
2022-12-18,Кравцов рассказал о выборах названия движения детей и молодежи 
2022-12-18,Соцпартия Молдавии провела антиправительственный митинг на западе страны 
2022-12-18,"Врачи рассказали о состоянии девушки, упавшей в оркестровую яму в Саратове "
2022-12-18,В парламенте Молдавии назвали приостановку вещания каналов заказом извне 
2022-12-18,Путин примет участие в коллегии Минобороны 
2022-12-18,"Правительство выделило средства на модернизацию отделений ""Почты России"" "
2022-12-18,В Якутии прошла проверка систем оповещения 
2022-12-18,К уборке Москвы от снега привлекли дополнительные силы 
2022-12-18,"Число погибших во время протестов в Перу превысило 20 человек, сообщили СМИ "
2022-12-18,При возгорании автоцистерны в Афганистане погибли не менее десяти человек 
2022-12-18,"Украинские войска за десять минут выпустили по Донецку 40 ракет из ""Града"" "
2022-12-18,Премии лучшим преподавателям музыки освободят от НДФЛ 
2022-12-18,В посольстве оценили ситуацию с застрявшими в Хельсинки россиянами 
2022-12-18,В Подмосковье за сутки выявили 180 новых случая COVID-19 
2022-12-18,Подразделения ДНР уничтожили более 15 украинских военных 
2022-12-18,Папа Римский подписал документ об отречении на случай ухудшения здоровья 
2022-12-18,Папа римский назвал конфликт на Украине мировой войной 
2022-12-18,"Психологи дали советы, как правильно загадать желание на Новый год "
2022-12-18,На Фиджи сформируют коалиционное правительство 
2022-12-18,Молдавия заявила о достижении независимости от российского газа 
2022-12-18,"Синоптик рассказал, что снег в Москве будет идти до 18-21 часа "
2022-12-18,ЕР предложила создать программу реабилитации детей из новых регионов 
2022-12-18,СМИ: США отстали от России в ключевом регионе 
2022-12-18,При обстреле Донецка со стороны ВСУ повреждены детские учреждения 
2022-12-18,Власти Запорожской области назвали условие безопасности ЗАЭС 
2022-12-18,"Японский депутат подаст в отставку из-за скандала, сообщили СМИ "
2022-12-18,В московских аэропортах отменили 13 рейсов 
2022-12-18,Постпред Крыма предостерег Грецию от передачи Украине С-300 
2022-12-18,Российские банки открывают корсчета в Индии 
2022-12-18,Трансгендерные битвы: ЛГБТ-пропаганда стала выгодным бизнесом 
2022-12-18,Нарушали все запреты. Какой праздник в России был популярнее Нового года 
2022-12-18,Территория гостиницы в Донецке попала под обстрел ВСУ 
2022-12-18,"Мэр Энергодара заявил, что ситуация в городе находится под контролем "
2022-12-18,Япония заявила протест Северной Корее из-за ракетных пусков 
2022-12-18,"Украинские войска обстреляли центральные района Донецка из ""Града"" "
2022-12-18,СМИ: ракета КНДР упала за пределами экономической зоны Японии 
2022-12-18,В Японии заявили о предположительном запуске баллистической ракеты КНДР 
2022-12-18,Шойгу проинспектировал войска в зоне спецоперации 
2022-12-18,Поляки набросились на Украину из-за ЧП с генералом 
2022-12-18,"Антонов рассказал, чем руководствуются США в отношениях с Россией "
2022-12-18,"Россиянам объяснили, как выбрать лучшее шампанское на Новый год "
2022-12-18,"Стало известно о ""взрывоопасной смеси"", грозящей Европе из-за США "
2022-12-18,Самый легкий военный шлем в России представили на выставке в Москве 
2022-12-18,Международный день мигранта 
2022-12-18,Финансист предупредил о подводных камнях новогодних депозитов 
2022-12-18,В Гагаузской автономии Молдавии осудили запрет русскоязычных телеканалов 
2022-12-18,"В ""Единой России"" оценили отзыв лицензии у русскоязычных каналов в Молдавии "
2022-12-17,Посол России в Сербии покинул съезд партии Дачича из-за выступления Ципраса 
2022-12-17,"Эстония стала единственной страной, отдающей Украине более процента ВВП "
2022-12-17,Погода в Крыму побила температурный рекорд 1937 года 
2022-12-17,"Украина проиграла в конфликте с Россией, заявил полковник США в отставке "
2022-12-17,В российском посольстве рассказали о состоянии главы Русского дома в ЦАР 
2022-12-17,RTR Moldova обжаловала решение властей о запрете на вещание телеканала 
2022-12-17,"Спецоперация, 17 декабря: Минобороны подтвердило удары по объектам Украины "
2022-12-17,"Подконтрольные Киеву энергоблоки подключили к сети, утверждает ""Энергоатом"" "
2022-12-17,В Кировоградской области Украины 123 тысячи абонентов остались без света 
2022-12-17,Президент Венгрии высказалась против отмены русской культуры 
2022-12-17,Аэрофлот выполнил первые рейсы из Пулково в Ташкент и Анталью 
2022-12-17,Москвичам рассказали о работе больниц и поликлиник в новогодние праздники 
2022-12-17,Свечи зажигания автомобиля: как выбирать и когда нужно менять 
2022-12-17,Российские вузы планируют увеличить приток студентов из Египта 
2022-12-17,Глава Перу попросил конгресс одобрить проведение досрочных выборов 
2022-12-17,Власти Львовской области назвали ситуацию с электроснабжением критической 
2022-12-17,Из США в Берлин приедет команда для расследования инцидента с аквариумом 
2022-12-17,Больницы в Британии освободят койки перед забастовкой медработников 
2022-12-17,Глава Приамурья предложил давать вторую отсрочку от армии работникам ОПК 
2022-12-17,Социалисты Молдавии обвинили премьера во лжи и потребовали ее отставки 
2022-12-17,"Какой тонометр лучше: как выбрать прибор, плюсы и минусы разных моделей "
2022-12-17,СМИ: Польша выбрала дату внезапного удара для захвата Западной Украины 
2022-12-17,В Москве суд взял под стражу адвоката за попытку пронести наркотики в СИЗО 
2022-12-17,Украинские войска обстреляли Донецк натовскими снарядами 
2022-12-17,"Новый терминал СПГ не решит энергетический кризис в Германии, заявили в АдГ "
2022-12-17,Российские военные остановили попытки Киева контратаковать в ДНР 
2022-12-17,ВС России поразили пункт дислокации наемников в районе Красного Лимана 
2022-12-17,ВС России уничтожили четыре радиолокационные станции украинских ЗРК С-300 
2022-12-17,Азаров принял участие в совещании по вопросу строительства кампусов 
2022-12-17,Половина Киевской области остается без света 
2022-12-17,В Германии открылся первый терминал по приему СПГ 
2022-12-17,Лавров обсудил с главой МИД Египта вопросы энергетики и сельского хозяйства 
2022-12-17,Захарова отреагировала на санкции ЕС против российских СМИ 
2022-12-17,Эксперт назвала новые санкции ЕС формализацией существовавших ограничений 
2022-12-17,СК представил две основные версии крушения вертолета в Бурятии 
2022-12-17,Абхазия отправила гумпомощь жителям Донбасса 
2022-12-17,"Шольц призвал сохранять ""нити переговоров"" с Россией "
2022-12-17,Король и королева Таиланда заразились COVID-19 
2022-12-17,В Госдуме ответили на заявление Зеленского о разном видении мира с Россией 
2022-12-17,Посольство в ЦАР сообщило о состоянии главы Русского дома после покушения 
2022-12-17,На Ставрополье после массовой гибели журавлей завели уголовное дело 
